A-n38-k5 FA KMEDOIDS

energy,arcs,distance,time(ms)
27467.43978763281,[[0,1,3,12,26,30,10,21,9,0],[0,33,35,23,8,17,36,13,2,24,0],[0,0,16,25,6,29,34,19,18,0],[0,15,11,27,22,5,7,0],[0,4,37,31,28,20,32,14,0]],885.3504896926808,8.254095077514648
26292.41661312534,[[0,27,32,15,13,36,17,2,14,24,0],[0,37,31,28,19,29,30,10,21,0],[0,1,4,16,25,6,34,18,0],[0,3,12,26,23,35,33,8,9,0],[0,11,22,5,7,20,0]],840.0280782133677,8.397508382797241
26215.41163651144,[[0,3,12,26,23,35,33,8,9,0],[0,28,32,15,13,36,17,2,14,24,0],[0,1,4,16,25,6,34,18,0],[0,27,37,31,19,29,30,10,21,0],[0,11,22,5,7,20,0]],857.9420641237424,8.950552701950073
27467.439787632815,[[0,0,1,3,12,26,30,10,21,9,0],[0,33,35,23,8,17,36,13,2,24,0],[0,16,25,6,29,34,19,18,0],[0,4,37,31,28,20,32,14,0],[0,15,11,27,22,5,7,0]],885.3504896926808,8.54445743560791
27467.439787632815,[[0,1,3,12,26,30,10,21,9,0],[0,33,35,23,8,17,36,13,2,24,0],[0,4,37,31,28,20,32,14,0],[0,0,16,25,6,29,34,19,18,0],[0,15,11,27,22,5,7,0]],885.3504896926806,8.67838740348816
27777.888623589064,[[0,1,3,12,26,30,10,21,9,0],[0,33,35,23,8,17,36,13,2,24,0],[0,15,11,27,22,32,14,0],[0,4,16,6,29,34,19,18,0],[0,25,28,31,37,5,7,20,0]],870.3407674351837,8.568026065826416
27467.43978763281,[[0,1,3,12,26,30,10,21,9,0],[0,33,35,23,8,17,36,13,2,24,0],[0,16,25,6,29,34,19,18,0],[0,15,11,27,22,5,7,0],[0,4,37,31,28,20,32,14,0]],885.3504896926808,8.577773571014404
27474.248800926376,[[0,1,3,12,26,30,10,21,9,0],[0,4,16,6,29,34,19,18,0],[0,25,37,31,28,20,32,14,0],[0,33,35,23,8,17,36,13,2,24,0],[0,15,11,27,22,5,7,0]],860.4023376115665,8.612142324447632
27777.88862358906,[[0,0,1,3,12,26,30,10,21,9,0],[0,4,16,6,29,34,19,18,0],[0,33,35,23,8,17,36,13,2,24,0],[0,15,11,27,22,32,14,0],[0,25,28,31,37,5,7,20,0]],870.3407674351837,8.725802421569824
27467.43978763281,[[0,0,1,3,12,26,30,10,21,9,0],[0,33,35,23,8,17,36,13,2,24,0],[0,15,11,27,22,5,7,0],[0,16,25,6,29,34,19,18,0],[0,4,37,31,28,20,32,14,0]],885.3504896926808,8.702077388763428
