A-n34-k5 FA KMEANS

energy,arcs,distance,time(ms)
28891.129587302836,[[0,32,21,20,4,26,0,0],[0,27,1,8,15,6,7,14,0],[0,3,12,9,22,16,2,18,0],[0,33,11,19,17,31,28,25,13,10,0],[0,29,23,24,30,5,0]],877.0803388468812,3.9221177101135254
28949.87644722972,[[0,27,23,1,15,6,7,14,0],[0,33,3,12,9,22,16,2,18,0],[0,11,8,29,24,30,5,0],[0,31,19,17,25,28,13,10,0],[0,32,21,20,4,26,0]],850.80179440859,3.8895015716552734
29115.806680408736,[[0,33,11,23,8,15,6,14,0],[0,32,21,18,4,26,0],[0,19,17,31,28,25,13,10,0],[0,2,3,12,9,22,16,20,0],[0,7,29,1,27,24,30,5,0]],890.5800014528496,3.961017608642578
28701.56369357055,[[0,23,8,15,6,7,14,0],[0,3,12,9,22,16,2,18,0],[0,11,29,1,27,24,30,5,0],[0,31,19,17,25,28,13,10,0],[0,0,33,32,21,20,4,26,0]],887.8222909718465,3.742000102996826
28826.345177787385,[[0,33,3,12,9,22,16,2,18,0],[0,27,1,8,15,6,7,14,0],[0,11,29,23,24,30,5,0],[0,31,19,17,25,28,13,10,0],[0,32,21,20,4,26,0]],865.646833845939,4.042776107788086
28748.862960308266,[[0,3,12,9,22,16,2,18,0],[0,33,7,29,1,27,24,30,5,0],[0,19,17,31,28,25,13,10,0],[0,11,23,8,15,6,14,0],[0,32,21,20,4,26,0]],884.5430223174402,3.8315589427948
28891.129587302836,[[0,27,1,8,15,6,7,14,0],[0,3,12,9,22,16,2,18,0],[0,33,11,19,17,31,28,25,13,10,0],[0,29,23,24,30,5,0],[0,32,21,20,4,26,0]],877.0803388468812,3.9076876640319824
30078.62169837102,[[0,31,11,27,23,8,15,6,7,0],[0,14,19,17,25,28,13,0],[0,3,12,9,22,16,2,18,0],[0,33,10,29,1,24,30,5,0],[0,32,21,20,4,26,0]],938.5311652981013,4.063610553741455
28996.35226254171,[[0,27,23,1,15,6,7,14,0],[0,33,31,19,17,25,28,13,10,0],[0,11,8,29,24,30,5,0],[0,3,12,9,22,16,2,18,0],[0,32,21,20,4,26,0]],889.3599632396408,3.949049472808838
28826.345177787385,[[0,0,27,1,8,15,6,7,14,0],[0,33,3,12,9,22,16,2,18,0],[0,11,29,23,24,30,5,0],[0,31,19,17,25,28,13,10,0],[0,32,21,20,4,26,0]],865.646833845939,3.629636287689209
