A-n39-k5 FA KMEDOIDS

energy,arcs,distance,time(ms)
30568.618499709944,[[0,30,21,19,25,33,31,1,38,12,9,18,0],[0,13,28,27,36,6,0],[0,3,22,7,16,5,29,20,23,0],[0,0,34,17,2,32,10,15,4,0],[0,37,35,24,26,11,8,14,0]],1035.0302169087672,11.518432378768921
30800.226802151887,[[0,21,34,27,26,17,11,8,9,18,0],[0,3,22,7,16,32,10,15,1,31,0],[0,25,2,5,29,20,23,33,0],[0,37,35,24,38,12,4,0],[0,19,30,13,28,36,6,14,0]],1024.428502788515,11.381303310394287
30751.389823752557,[[0,30,28,27,36,6,11,8,0],[0,22,2,32,10,15,38,0],[0,13,21,19,25,33,23,20,31,12,14,0],[0,3,7,16,5,29,1,18,4,0],[0,34,37,35,24,26,17,9,0]],1024.591096036126,10.393343925476074
31094.389127267168,[[0,19,25,31,1,32,5,29,20,23,33,0],[0,34,27,26,17,11,8,9,18,0],[0,21,30,13,28,36,6,14,0],[0,37,24,35,2,10,38,0],[0,3,22,7,16,15,12,4,0]],977.2995491502788,10.664184331893921
30552.77551671941,[[0,21,30,13,28,27,36,6,0],[0,19,17,2,32,10,15,38,0],[0,3,22,7,16,5,29,20,23,31,0],[0,37,1,25,33,12,9,18,4,0],[0,34,35,24,26,11,8,14,0]],1052.7894581726202,10.12687635421753
30754.95101646035,[[0,13,24,26,17,11,8,4,14,0],[0,3,22,7,16,32,10,15,38,0],[0,37,35,2,5,29,20,33,0],[0,30,21,19,25,23,1,31,12,9,18,0],[0,34,27,36,28,6,0]],1047.0019386230329,10.131133317947388
30937.848063843863,[[0,3,22,7,16,5,1,31,12,0],[0,25,21,30,13,28,36,6,11,8,0],[0,37,35,10,15,38,9,18,0],[0,19,24,2,32,29,20,23,33,0],[0,34,27,26,17,4,14,0]],1033.5257434886153,11.054399967193604
31320.51748114487,[[0,19,25,1,15,38,12,9,18,0],[0,37,24,26,17,11,8,4,14,0],[0,3,22,7,16,10,29,20,23,33,0],[0,34,35,2,32,5,31,0],[0,21,30,13,28,27,36,6,0]],969.298357228111,10.507280826568604
31051.659323204192,[[0,19,25,23,20,1,15,38,9,18,0],[0,3,22,7,16,5,29,12,0],[0,34,27,36,28,13,21,14,0],[0,37,35,2,32,10,31,33,0],[0,30,17,24,26,6,11,8,4,0]],993.3871152145889,11.119933605194092
31120.053930945898,[[0,21,30,13,28,36,26,17,11,8,4,0],[0,19,25,7,16,5,29,20,23,33,0],[0,3,22,32,10,1,31,12,18,0],[0,24,34,27,6,14,0],[0,37,35,2,15,38,9,0]],974.7358006823104,10.239807844161987
