A-n63-k9 FA KMEDOIDS

energy,arcs,distance,time(ms)
67023.71684410238,[[0,1,46,18,4,62,51,35,17,10,0],[0,31,38,9,42,41,3,0],[0,59,24,36,48,60,0],[0,27,45,5,2,30,29,54,0],[0,52,43,23,39,61,16,7,0],[0,21,50,22,53,33,11,0],[0,57,14,40,58,32,55,12,15,0],[0,47,37,6,28,44,56,0],[0,49,8,34,13,25,20,19,26,0]],1913.4316680694717,31.682652473449707
66657.99817580584,[[0,57,62,39,16,25,7,26,0],[0,14,58,55,32,50,51,35,17,0],[0,4,52,37,6,22,28,12,0],[0,27,45,5,2,30,29,54,0],[0,1,31,38,9,42,41,61,0],[0,49,24,59,8,34,13,20,19,0],[0,46,18,47,23,10,33,11,0],[0,40,21,53,44,15,56,0],[0,43,3,48,36,60,0]],1958.4499185242269,30.44189143180847
66940.27378072278,[[0,46,18,4,47,62,52,39,61,0],[0,57,51,50,35,17,10,16,7,0],[0,31,38,9,42,41,3,0],[0,27,45,5,2,30,29,54,0],[0,49,8,34,13,25,20,26,0],[0,37,32,58,40,21,33,11,0],[0,14,55,22,53,44,15,56,0,0],[0,59,24,36,48,60,19,0],[0,1,43,23,6,28,12,0]],1915.8533075166943,31.33531904220581
65634.64752270705,[[0,14,40,58,32,55,21,53,33,0],[0,62,23,39,12,44,15,0],[0,1,46,31,38,9,41,3,0],[0,57,35,17,37,6,10,56,0],[0,18,4,43,42,61,16,7,0],[0,59,24,36,48,60,0],[0,27,45,5,2,30,29,54,0],[0,47,52,51,50,22,28,11,0],[0,49,8,34,13,25,20,19,26,0]],1900.9285838250319,30.26590895652771
66804.45267261416,[[0,31,52,35,17,37,6,10,15,56,0],[0,57,62,47,4,23,39,12,0],[0,51,30,2,34,13,25,20,0],[0,0,18,38,9,42,61,16,0],[0,21,50,22,28,44,0],[0,24,59,8,36,48,0],[0,19,49,27,45,5,29,54,26,0],[0,14,40,58,32,55,53,33,11,0],[0,1,46,43,41,3,60,7,0]],1993.848874567062,30.892823219299316
65652.53831491807,[[0,0,52,35,50,22,53,33,11,0],[0,42,48,36,49,34,13,25,20,0],[0,14,40,58,32,55,21,44,15,0],[0,24,59,8,60,16,7,0],[0,1,46,31,38,43,23,39,10,0],[0,57,51,17,28,19,26,0],[0,4,9,41,3,61,0],[0,18,47,62,37,6,12,56,0],[0,27,45,5,2,30,29,54,0]],1909.5921655272589,31.037195682525635
65509.537845827144,[[0,14,40,58,32,55,21,53,44,0],[0,62,52,37,6,28,33,11,0],[0,1,46,43,42,41,60,25,0],[0,18,4,47,23,39,10,12,0],[0,3,48,36,16,7,19,26,0],[0,27,45,5,2,30,29,54,0],[0,57,51,50,35,17,22,0],[0,31,38,9,61,15,56,0],[0,49,24,59,8,34,13,20,0]],1886.619054879903,29.510639667510986
65274.168338673364,[[0,57,51,37,6,33,11,0],[0,24,59,8,34,13,20,19,0],[0,42,38,31,43,23,39,10,0],[0,14,40,58,32,55,21,53,44,0],[0,9,41,3,16,7,26,0],[0,27,45,5,2,30,29,54,0],[0,49,36,48,61,60,25,0],[0,62,52,35,50,17,22,28,0],[0,1,46,18,4,47,12,15,56,0]],1852.6660936565638,29.88115406036377
66306.74989392664,[[0,1,31,38,43,23,39,10,16,0],[0,49,24,8,36,48,60,0],[0,40,58,50,35,17,28,0],[0,18,4,47,62,57,51,37,6,0],[0,0,14,32,22,12,15,56,0],[0,13,5,45,2,30,29,54,0],[0,46,9,42,41,3,61,7,0],[0,59,27,34,25,20,19,26,0],[0,52,55,21,53,44,33,11,0]],1923.2459204909865,29.32582426071167
65865.3778998511,[[0,18,4,47,23,39,37,6,0],[0,0,10,14,40,58,32,55,53,44,15,0],[0,49,59,27,45,30,29,54,19,0],[0,52,57,51,35,17,33,11,0],[0,24,8,36,48,60,0],[0,5,2,34,13,25,20,26,0],[0,62,31,38,9,42,16,56,0],[0,1,46,43,41,3,61,7,0],[0,21,50,22,28,12,0]],1878.7601085106396,30.454936742782593
