A-n63-k9 FA KMEANS

energy,arcs,distance,time(ms)
66444.99602620713,[[0,1,38,43,28,12,0,0],[0,27,45,5,2,30,29,54,0],[0,47,57,51,50,35,17,22,0],[0,62,52,23,39,37,6,10,56,0],[0,14,40,58,32,55,21,53,44,0],[0,49,24,59,8,34,25,0],[0,3,48,36,13,20,19,26,0],[0,18,4,16,15,33,11,0],[0,46,31,9,42,41,61,60,7,0]],1961.2350027993407,15.697070121765137
67915.8892357822,[[0,59,8,2,29,54,0],[0,45,5,30,34,13,20,25,7,0],[0,46,31,38,9,41,3,16,0],[0,14,40,58,32,55,21,53,33,0],[0,27,10,44,15,56,19,26,0],[0,1,18,4,43,23,39,0],[0,49,24,36,48,61,60,0],[0,42,52,51,50,17,22,11,0],[0,47,62,57,35,37,6,28,12,0]],1981.6298990517857,14.82290530204773
67488.1429402589,[[0,23,39,6,37,35,50,53,0,0],[0,1,46,31,9,41,3,61,7,0],[0,48,36,13,25,20,19,26,0],[0,47,18,4,43,38,42,16,0],[0,27,45,5,2,30,29,54,0],[0,14,40,58,32,55,21,44,15,0],[0,49,24,59,8,34,60,0],[0,57,51,17,12,56,0],[0,10,62,52,22,28,33,11,0]],1869.2548228957446,15.100805521011353
66707.41040977457,[[0,1,46,4,43,31,38,9,42,0],[0,47,57,51,50,35,17,22,0],[0,58,53,10,12,44,15,56,0],[0,19,62,52,23,39,37,6,28,0],[0,14,40,32,55,21,33,11,0],[0,27,45,5,2,30,29,54,0],[0,18,41,3,48,61,0],[0,59,24,36,60,16,7,0],[0,49,8,34,13,25,20,26,0]],1934.6792690343852,15.375595092773438
67868.48940884709,[[0,18,4,43,31,38,42,16,0],[0,52,23,39,6,37,51,35,17,0],[0,59,27,45,5,2,30,29,19,0],[0,1,46,9,41,61,60,7,0],[0,62,10,21,44,15,56,0],[0,14,40,58,32,55,53,33,11,0],[0,3,48,36,49,34,54,0],[0,24,8,25,20,26,0],[0,13,47,57,50,22,28,12,0]],1980.2677067314864,15.372928380966187
67576.88965447509,[[0,0,1,46,4,43,31,38,9,42,0],[0,13,59,27,45,5,2,30,29,19,0],[0,18,47,62,23,39,52,37,6,0],[0,3,48,36,60,25,0],[0,10,55,14,40,21,33,11,0],[0,58,51,35,17,22,28,12,0],[0,49,41,61,7,56,26,0],[0,16,24,8,34,54,20,0],[0,57,50,32,53,44,15,0]],1920.92516139143,15.660653829574585
66902.97197765419,[[0,49,42,43,4,47,23,39,10,7,0],[0,18,62,51,35,37,6,33,0],[0,1,36,48,61,60,25,0],[0,27,45,5,2,30,29,54,0],[0,52,57,17,28,12,15,0],[0,24,59,8,34,13,20,0],[0,46,31,38,9,41,3,16,0],[0,55,40,58,32,50,22,53,11,0],[0,14,21,44,56,19,26,0]],1988.5645922741946,14.918768167495728
67303.71974811965,[[0,18,31,41,3,61,7,0],[0,14,40,58,32,51,35,17,22,0],[0,0,62,52,23,39,37,6,10,56,0],[0,1,57,50,53,33,11,0],[0,24,59,8,29,54,19,0],[0,27,45,5,30,2,34,60,0],[0,46,47,4,43,38,9,42,16,0],[0,55,21,28,12,44,15,0],[0,49,48,36,13,25,20,26,0]],1962.2580286642158,14.278468370437622
66541.03874308722,[[0,24,59,8,34,13,25,0],[0,16,52,37,6,28,33,11,0],[0,58,35,17,22,53,12,44,0],[0,27,45,5,2,30,29,54,0],[0,46,57,62,47,4,23,39,10,15,0],[0,51,50,14,40,32,55,21,0],[0,1,43,41,3,61,7,0],[0,49,48,36,60,20,19,26,0],[0,18,31,38,9,42,56,0]],1930.7511908497422,16.65580654144287
66038.44505106063,[[0,1,9,48,36,60,25,0],[0,31,38,42,41,3,61,0],[0,46,18,4,43,23,39,7,0],[0,14,40,32,17,12,15,0],[0,62,57,51,50,22,28,0],[0,52,35,37,6,10,16,56,19,26,0],[0,27,45,5,2,30,29,54,0],[0,47,58,55,21,53,44,33,11,0],[0,49,24,59,8,34,13,20,0]],1991.4320879384843,15.829699754714966
