A-n36-k5 FA KMEANS

energy,arcs,distance,time(ms)
27040.646350687777,[[0,0,13,17,18,21,24,11,16,0],[0,19,33,29,30,32,22,27,25,0],[0,23,8,15,20,26,7,10,0],[0,1,35,2,34,14,28,9,0],[0,6,4,31,3,12,5,0]],1068.5363976491483,4.766667604446411
26297.92537256241,[[0,4,3,6,23,34,14,20,0],[0,1,33,29,32,22,21,27,25,0],[0,8,35,2,15,7,26,10,0],[0,19,31,12,28,9,5,0],[0,13,17,30,18,24,11,16,0]],971.7406101389997,4.462911605834961
26161.076989382425,[[0,4,3,6,23,34,14,20,0],[0,13,18,27,25,16,0],[0,8,35,2,15,7,26,10,0],[0,1,33,29,30,17,32,22,21,24,11,0],[0,19,31,12,28,9,5,0]],969.0429637986792,4.656837224960327
26949.183227693724,[[0,1,13,29,30,17,32,22,21,24,11,0],[0,4,23,6,3,12,28,9,0],[0,15,8,35,2,34,14,5,0],[0,31,20,26,7,10,0],[0,19,33,18,27,25,16,0]],1020.6927270907643,5.1410157680511475
26556.17713291489,[[0,13,17,32,22,24,11,16,0],[0,8,35,2,15,7,26,10,0],[0,4,19,31,12,28,20,0],[0,1,33,29,30,18,21,27,25,0],[0,3,6,23,34,14,9,5,0]],947.926503952861,4.848217487335205
26033.68748926719,[[0,13,33,29,30,17,18,27,25,0],[0,4,3,6,34,14,20,26,0],[0,19,31,12,28,9,5,0],[0,1,32,22,21,24,11,16,0],[0,23,2,35,8,15,7,10,0]],958.0980791476311,4.9431312084198
26695.52022240771,[[0,1,13,32,22,27,25,16,0,0],[0,6,19,31,3,12,28,9,0],[0,15,8,35,2,34,14,5,0],[0,4,23,20,26,7,10,0],[0,33,29,30,17,18,21,24,11,0]],971.2995047485831,4.650296926498413
27082.23976820273,[[0,4,19,31,12,9,5,0],[0,13,29,30,17,32,22,21,24,0],[0,15,8,35,2,23,34,14,26,0],[0,1,33,18,27,25,11,16,0],[0,6,3,28,20,7,10,0]],945.1692613099743,5.061531066894531
26960.487060141186,[[0,0,1,13,33,17,32,22,21,27,25,11,0],[0,19,31,3,12,28,9,0],[0,8,35,2,34,14,5,0],[0,4,29,30,18,24,16,0],[0,6,23,15,20,26,7,10,0]],1052.3944791672684,4.989964008331299
26064.34150909819,[[0,1,13,17,30,32,22,24,11,16,0],[0,4,33,29,18,21,27,25,0],[0,19,31,12,28,9,5,0],[0,8,35,2,15,7,10,0],[0,3,6,23,34,14,20,26,0]],981.1431674017302,4.8751702308654785
