A-n48-k7 FA KMEDOIDS

energy,arcs,distance,time(ms)
41620.26165409182,[[0,4,11,42,15,9,34,16,47,0],[0,32,38,19,37,36,40,0],[0,24,13,46,30,21,33,10,0],[0,29,28,2,41,17,14,0],[0,0,3,20,26,39,8,27,45,0],[0,7,1,5,12,31,43,23,0],[0,25,22,6,35,44,18,0]],1303.6940795021583,19.838924646377563
40816.393014400295,[[0,11,13,4,24,9,34,40,0],[0,46,30,21,29,28,47,16,14,0],[0,20,3,37,36,35,0],[0,42,26,39,8,15,27,45,0],[0,7,32,1,5,12,31,43,23,0],[0,33,10,2,41,17,0],[0,25,19,38,22,6,44,18,0]],1332.2025571206468,20.34906315803528
41629.37613855421,[[0,11,13,4,24,9,34,40,0],[0,42,26,39,8,15,27,45,0],[0,38,22,31,43,23,35,44,18,0],[0,20,3,25,19,37,36,0],[0,46,30,33,2,41,14,0],[0,21,29,28,10,47,16,17,0],[0,7,32,6,1,5,12,0]],1376.7207824637105,19.052023887634277
40832.025175199975,[[0,11,13,4,24,9,34,45,40,0],[0,32,25,19,38,22,6,43,23,0],[0,7,3,37,36,35,44,18,0],[0,29,28,33,10,47,16,0],[0,42,20,26,39,8,15,27,0],[0,46,30,21,2,41,17,14,0],[0,31,1,5,12,0]],1287.0495305525967,18.169334650039673
40777.66862246005,[[0,42,11,4,24,9,34,45,40,0],[0,20,26,39,8,15,27,0],[0,3,38,22,6,31,43,23,0],[0,33,10,2,41,17,14,0],[0,13,46,30,21,29,28,47,16,0],[0,7,32,1,5,12,44,18,0],[0,25,19,37,36,35,0]],1293.6156249703492,17.746081352233887
41623.927957388005,[[0,0,7,32,6,31,43,23,18,0],[0,11,15,34,28,16,47,17,0],[0,30,46,13,4,24,9,45,0],[0,29,21,33,10,2,41,14,0],[0,42,20,26,39,8,27,40,0],[0,25,19,37,36,35,44,0],[0,3,38,22,1,5,12,0]],1346.9921272297495,19.47850775718689
40737.9349325937,[[0,20,26,39,8,15,27,0],[0,28,10,2,41,17,14,0],[0,25,19,37,36,35,0],[0,13,11,42,4,24,9,34,45,40,0],[0,29,46,30,21,33,47,16,0],[0,7,32,1,5,12,31,43,23,0],[0,3,38,22,6,44,18,0]],1285.903525477064,18.16661286354065
41122.71736329674,[[0,11,4,13,46,30,21,28,0],[0,25,19,38,22,6,44,18,0],[0,34,26,39,8,15,27,45,0],[0,20,3,37,36,40,35,0],[0,42,9,33,10,47,16,0],[0,7,32,1,5,12,31,43,23,0],[0,24,29,2,41,17,14,0]],1380.1783311676359,20.262656450271606
40738.108318220664,[[0,20,26,39,8,27,45,40,0],[0,11,42,15,9,28,16,14,0],[0,7,32,31,43,23,35,44,18,0],[0,3,25,38,19,37,36,0],[0,46,30,21,33,10,47,0],[0,34,22,6,1,5,12,0],[0,13,4,24,29,2,41,17,0]],1368.6823903913867,18.926032304763794
41927.293925119666,[[0,29,30,21,24,9,28,47,16,0],[0,11,20,26,39,8,0],[0,3,25,38,19,37,36,0],[0,22,6,1,5,12,0],[0,34,7,32,31,43,23,35,44,18,0],[0,33,10,2,41,17,14,0],[0,46,13,4,42,15,27,45,40,0]],1315.6536137706844,19.260611534118652
