A-n69-k9 FA KMEANS

energy,arcs,distance,time(ms)
45262.47688072516,[[0,59,8,39,56,62,0,0],[0,49,33,61,64,67,21,27,34,0],[0,7,26,1,36,32,17,37,54,0],[0,45,35,13,44,15,3,51,66,58,0],[0,2,20,41,68,38,40,29,12,22,0],[0,25,11,63,5,46,42,57,28,0],[0,14,55,60,4,47,65,0],[0,6,30,9,23,53,18,31,19,0],[0,10,48,16,50,52,43,24,0]],1405.0541948894963,19.514101028442383
44431.72678101467,[[0,6,44,15,3,51,30,9,53,18,31,0],[0,58,66,68,38,29,12,22,0],[0,10,48,32,17,50,37,54,0],[0,20,45,35,13,23,19,0],[0,47,25,63,46,5,57,42,14,34,0],[0,49,33,2,64,61,21,67,7,0],[0,26,11,4,60,55,65,27,28,0],[0,40,36,1,16,52,43,24,0],[0,41,59,8,39,56,62,0]],1363.537413328806,18.472773551940918
44410.017718904186,[[0,6,44,15,3,51,30,9,53,18,31,0],[0,17,37,5,46,54,26,43,24,19,0],[0,58,66,68,38,40,29,12,22,0],[0,59,8,39,56,62,0],[0,2,41,20,45,35,13,23,0],[0,49,33,64,61,21,67,7,28,0],[0,25,47,4,60,55,65,27,34,0],[0,32,63,11,42,57,0],[0,14,10,36,1,48,16,50,52,0]],1368.2709532933363,18.247793436050415
46235.969986652315,[[0,41,20,59,8,39,56,62,0],[0,2,61,64,67,21,65,27,0],[0,30,58,66,68,38,29,12,22,0],[0,25,63,46,54,26,43,24,19,0],[0,40,36,1,48,16,50,52,0],[0,7,55,60,4,47,14,42,34,28,0],[0,49,33,9,23,53,18,31,0],[0,6,45,35,13,44,15,3,51,0],[0,11,10,17,32,37,5,57,0]],1362.680659884317,17.91251826286316
45671.07956412001,[[0,2,49,33,61,64,67,21,27,34,0],[0,26,46,63,11,42,57,28,0],[0,6,51,3,15,45,35,13,44,66,0],[0,29,10,17,32,50,37,5,54,0],[0,7,14,25,47,4,60,55,65,0],[0,41,8,39,56,62,43,0],[0,58,20,59,38,68,12,22,0],[0,30,9,23,53,18,31,19,0],[0,40,36,1,48,16,52,24,0]],1336.6774523455424,17.068265914916992
46120.71124713712,[[0,20,45,35,13,44,15,3,51,58,0],[0,49,33,61,64,67,21,27,34,0],[0,6,30,9,23,53,18,31,19,0],[0,7,25,11,63,46,5,54,42,28,0],[0,66,29,36,1,48,16,50,0],[0,40,38,39,56,62,0],[0,2,57,14,47,4,60,55,65,0],[0,8,59,41,68,12,22,24,0],[0,26,10,32,17,37,52,43,0]],1390.0144173799604,18.75165820121765
44216.69991709932,[[0,36,1,48,16,50,37,26,0],[0,6,44,15,3,51,30,9,53,18,31,0],[0,41,59,8,39,56,62,0],[0,20,45,35,13,23,19,0],[0,49,33,64,61,21,67,7,28,0],[0,2,14,47,4,60,55,65,27,34,0],[0,10,32,17,63,46,5,54,0],[0,58,66,29,40,38,68,12,22,0],[0,11,25,42,57,52,43,24,0]],1346.1516835569573,18.29879593849182
44890.0110293814,[[0,14,26,16,50,37,5,46,54,0,0],[0,49,33,2,64,61,21,67,7,28,0],[0,13,41,20,59,8,39,38,40,29,0],[0,10,17,32,63,11,42,57,0],[0,25,47,4,60,55,65,27,34,0],[0,6,44,15,3,51,30,9,53,18,31,0],[0,56,62,12,22,58,19,0],[0,45,35,68,66,23,0],[0,36,1,48,52,43,24,0]],1321.7678547884527,17.691901683807373
45941.35554267411,[[0,26,14,47,4,60,55,65,27,34,0],[0,10,1,36,32,17,50,37,0],[0,49,33,2,64,61,21,67,7,28,0],[0,59,35,45,20,41,68,22,0],[0,13,23,53,18,31,19,0],[0,58,56,39,38,40,29,12,0],[0,25,57,42,11,63,46,5,54,0],[0,9,30,6,51,3,15,44,66,24,0],[0,8,62,48,16,52,43,0]],1375.9636257283482,18.668485641479492
44158.770406086725,[[0,58,29,50,17,32,37,26,28,0],[0,10,63,46,5,54,57,42,34,0],[0,41,20,59,8,39,56,62,0],[0,49,33,2,64,61,21,67,7,0],[0,6,44,15,3,51,30,9,53,18,31,0],[0,11,40,38,68,66,23,19,0],[0,45,35,13,12,22,24,0],[0,36,1,48,16,52,43,0],[0,25,14,47,4,60,55,65,27,0]],1376.3187298539633,18.07653522491455
