CMT3 RA KMEDOIDS

energy,arcs,distance,time(ms)
110728.78329465268,[[0,30,20,66,32,90,63,64,11,19,62,10,31,69,0],[0,99,98,100,95,4,39,67,25,55,54,26,0],[0,43,14,38,44,91,85,61,16,86,17,84,89,0],[0,81,29,24,80,68,12,28,0],[0,6,27,52,18,60,5,59,92,37,87,42,13,58,53,0],[0,97,93,83,8,45,46,36,49,47,48,82,7,88,0],[0,0,96,94,2,57,15,41,22,74,75,56,23,72,73,21,40,0],[0,70,51,33,9,71,65,35,34,78,79,3,77,76,50,1,0]],inf,1.1735661029815674
111077.27705416585,[[0,64,62,30,20,66,32,90,63,11,19,10,31,69,0],[0,99,98,100,95,4,39,67,25,55,54,26,0],[0,43,38,14,44,91,85,61,16,86,17,84,89,0],[0,81,29,24,80,68,12,28,0],[0,27,52,18,60,5,6,59,92,37,42,87,13,58,53,0],[0,97,93,83,8,45,46,36,49,47,48,82,7,88,0],[0,96,94,2,57,15,41,22,74,75,56,23,72,73,21,40,0],[0,1,70,51,33,9,71,65,35,34,78,79,3,77,76,50,0]],inf,1.378028154373169
109714.69338703163,[[0,19,11,64,63,90,32,66,20,30,10,62,31,69,0],[0,99,98,100,95,54,55,25,67,39,4,26,0],[0,43,38,86,17,84,61,16,44,14,91,85,89,0],[0,81,29,24,80,68,12,28,0],[0,0,27,52,18,60,5,6,59,92,37,42,87,13,58,53,0],[0,97,93,83,8,45,46,47,36,49,48,82,7,88,0],[0,96,94,2,57,15,41,22,74,75,56,23,72,73,21,40,0],[0,1,70,51,9,35,65,71,34,78,33,79,3,77,76,50,0]],inf,1.1730222702026367
109654.6924814991,[[0,11,19,64,63,90,32,20,66,30,10,62,31,69,0],[0,99,98,100,95,54,55,25,39,67,4,26,0],[0,84,17,44,14,43,38,86,16,91,85,61,89,0],[0,24,29,81,68,80,12,28,0],[0,6,27,52,18,60,5,59,92,37,42,87,13,58,53,0],[0,97,93,83,45,8,46,36,49,47,48,82,7,88,0],[0,0,96,94,2,57,15,41,22,75,56,23,74,72,73,21,40,0],[0,70,1,50,33,51,9,71,65,35,34,78,79,3,77,76,0]],inf,1.1480000019073486
109155.36969954325,[[0,30,20,66,32,90,63,64,11,19,62,10,31,69,0],[0,100,98,99,95,55,25,67,39,4,54,26,0],[0,43,38,86,17,84,61,16,44,14,91,85,89,0],[0,24,29,81,68,80,12,28,0],[0,0,27,52,18,60,5,6,59,92,37,42,87,13,58,53,0],[0,0,97,93,83,8,45,46,36,49,47,48,82,7,88,0],[0,96,94,2,57,15,41,22,75,56,23,74,72,73,21,40,0],[0,0,70,51,9,35,71,65,34,78,33,79,3,77,76,50,1,0]],inf,1.1510088443756104
110041.85054300848,[[0,30,20,66,32,90,63,64,11,19,62,10,31,69,0],[0,99,98,100,95,54,55,25,67,39,4,26,0],[0,43,38,44,14,91,85,61,16,86,17,84,89,0],[0,24,29,81,68,80,12,28,0],[0,0,27,52,18,60,5,6,59,92,37,42,87,13,58,53,0],[0,97,93,83,8,45,46,47,36,49,48,82,7,88,0],[0,0,96,94,2,57,15,41,22,74,75,23,56,72,73,21,40,0],[0,70,1,50,33,51,9,71,65,35,34,78,79,3,77,76,0]],inf,1.1560089588165283
111215.65403034765,[[0,10,62,11,19,64,63,90,32,66,20,30,31,69,0],[0,95,99,98,100,55,25,67,39,4,54,26,0],[0,43,38,86,17,84,61,16,44,14,91,85,89,0],[0,81,29,24,80,68,12,28,0],[0,0,27,52,18,60,5,6,59,92,37,42,87,13,58,53,0],[0,97,93,83,45,8,46,47,36,49,48,82,7,88,0],[0,94,96,2,57,15,41,22,74,56,23,75,72,73,21,40,0],[0,0,70,51,33,9,35,65,71,34,78,79,3,77,76,50,1,0]],inf,1.1700000762939453
108605.09330926546,[[0,30,20,66,32,90,63,64,11,19,62,10,31,69,0],[0,100,98,99,95,54,55,25,67,39,4,26,0],[0,84,17,91,44,14,43,38,86,16,61,85,89,0],[0,81,29,24,80,68,12,28,0],[0,27,52,18,60,5,6,59,92,37,42,87,13,58,53,0],[0,97,93,83,8,45,46,36,49,47,48,82,7,88,0],[0,0,94,96,2,57,15,41,56,23,75,22,74,72,73,21,40,0],[0,0,70,51,9,35,71,65,34,78,79,33,3,77,76,50,1,0]],inf,1.1567060947418213
110895.10199456454,[[0,64,90,32,30,20,66,63,11,19,62,10,31,69,0],[0,99,98,100,95,54,55,25,67,39,4,26,0],[0,84,17,16,91,44,14,43,38,86,61,85,89,0],[0,81,29,24,80,68,12,28,0],[0,0,27,52,18,60,5,6,59,92,37,42,87,13,58,53,0],[0,97,93,83,8,45,46,49,36,47,48,82,7,88,0],[0,96,94,2,57,15,41,22,75,56,23,74,72,73,21,40,0],[0,0,70,51,33,9,35,71,65,34,78,79,3,77,76,50,1,0]],inf,1.1590099334716797
109864.77842984402,[[0,64,19,11,63,90,32,66,20,30,10,62,31,69,0],[0,0,95,99,98,100,55,25,67,39,4,54,26,0],[0,43,38,44,14,91,85,61,16,86,17,84,89,0],[0,24,29,81,68,80,12,28,0],[0,0,27,52,18,60,5,6,59,92,37,42,87,13,58,53,0],[0,97,93,83,8,45,46,36,49,47,48,82,7,88,0],[0,0,94,96,2,57,15,41,22,74,56,23,75,72,73,21,40,0],[0,70,51,33,78,34,35,71,65,9,79,3,77,76,50,1,0]],inf,1.1549999713897705
